idEntrada	usuarioOnline	statusSaida	paginaSaida	avaliacao.r	dataHoraEntrada	dataHoraSaida	dataHoraErro	tempoAcesso	codigo	erro
765	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	284	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
766	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	356	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
767	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:02	393	500	"""CHAVE PIX INCORRETA"""
768	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	213	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
769	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	201	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
770	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	419	500	"""INTERNAL SERVER ERROR"""
771	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	40	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
772	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	188	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
773	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	295	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
774	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	46	500	"""CLIENTE NAO CADASTRADO"""
775	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	274	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
776	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:03	465	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
777	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	240	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
778	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	207	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
779	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	297	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
780	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	207	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
781	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	338	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
782	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	349	500	"""SENHA INCORRETA"""
783	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	240	500	"""SENHA INCORRETA"""
784	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	99	500	"""SENHA INCORRETA"""
785	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	82	500	"""SENHA INCORRETA"""
786	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:58	169	500	"""SENHA INCORRETA"""
787	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	336	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
788	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	5	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
789	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:57	14	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
790	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	162	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
791	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	287	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
792	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	130	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
793	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	346	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
794	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	280	500	"""CHAVE PIX INCORRETA"""
795	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	220	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
796	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	338	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
797	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	287	500	"""INTERNAL SERVER ERROR"""
798	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	186	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
799	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	268	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
800	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	318	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
801	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	283	500	"""CLIENTE NAO CADASTRADO"""
802	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	161	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
803	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	343	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
804	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	378	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
805	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	273	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
806	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	257	500	"""SENHA INCORRETA"""
807	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	231	500	"""SENHA INCORRETA"""
808	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:04	499	500	"""SENHA INCORRETA"""
809	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	273	500	"""SENHA INCORRETA"""
810	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	221	500	"""SENHA INCORRETA"""
811	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 17:56	18/05/2021 17:55	NA	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
812	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	52	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
813	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	231	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
814	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	265	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
815	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	273	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
816	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	339	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
817	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	217	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
818	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	386	500	"""CHAVE PIX INCORRETA"""
819	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	129	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
820	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	95	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
821	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	93	500	"""INTERNAL SERVER ERROR"""
822	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	329	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
823	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	230	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
824	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	335	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
825	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	208	500	"""CLIENTE NAO CADASTRADO"""
826	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:58	169	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
827	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	196	500	"""CHAVE PIX INCORRETA"""
828	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:55	18	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
829	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	100	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
830	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	67	500	"""INTERNAL SERVER ERROR"""
831	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	367	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
832	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	168	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
833	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	335	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
834	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:04	422	500	"""CLIENTE NAO CADASTRADO"""
835	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	217	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
836	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	274	500	"""CHAVE PIX INCORRETA"""
837	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	30	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
838	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	142	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
839	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	247	500	"""INTERNAL SERVER ERROR"""
840	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	276	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
841	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:58	149	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
842	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:06	562	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
843	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	185	500	"""CLIENTE NAO CADASTRADO"""
844	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	248	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
845	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	318	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
846	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	237	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
847	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	163	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
848	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	365	500	"""CLIENTE NAO CADASTRADO"""
849	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	434	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
850	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	236	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
851	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	307	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
852	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	228	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
853	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	362	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
854	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	101	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
855	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:04	519	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
856	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	168	500	"""CHAVE PIX INCORRETA"""
857	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:56	65	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
858	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	198	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
859	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	258	500	"""INTERNAL SERVER ERROR"""
860	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:04	435	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
861	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	349	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
862	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	257	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
863	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:58	73	500	"""CLIENTE NAO CADASTRADO"""
864	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	136	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
865	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	220	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
866	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:05	546	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
867	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:57	17	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
868	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	376	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
869	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:58	177	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
870	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	440	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
871	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	103	500	"""CHAVE PIX INCORRETA"""
872	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	257	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
873	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	108	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
874	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	348	500	"""INTERNAL SERVER ERROR"""
875	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	418	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
876	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:03	474	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
877	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:00	336	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
878	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:05	461	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
879	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:02	390	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
880	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	224	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
881	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	297	500	"""CLIENTE NAO CADASTRADO"""
882	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	123	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
883	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	218	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
884	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	387	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
885	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	305	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
886	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	295	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
887	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	115	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
888	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	167	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
889	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	148	500	"""CHAVE PIX INCORRETA"""
890	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	287	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
891	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	121	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
892	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	307	500	"""INTERNAL SERVER ERROR"""
893	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	106	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
894	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:04	459	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
895	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	295	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
896	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	156	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
897	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	269	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
898	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	198	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
899	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	285	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
900	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	269	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
901	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	118	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
902	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	145	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
903	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	276	500	"""CHAVE PIX INCORRETA"""
904	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:02	437	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
905	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	370	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
906	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	165	500	"""INTERNAL SERVER ERROR"""
907	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	339	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
908	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	234	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
909	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	276	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
910	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	271	500	"""CLIENTE NAO CADASTRADO"""
911	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:04	549	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
912	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	98	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
913	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	252	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
914	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:57	26	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
915	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	311	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
916	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	372	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
917	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	413	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
918	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:57	9	500	"""CHAVE PIX INCORRETA"""
919	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	290	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
920	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	431	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
